"timestamp","game","players","kills","headshots","servers","act_slots","max_slots"
1704656115,tf,87311,1476325,89873,5,4,125
1704656115,tf,87311,1476325,89873,5,4,125
1704656091,tf,87311,1476325,89873,5,4,125
1704656015,tf,87311,1476325,89873,5,4,125
1704655791,tf,87311,1476325,89873,5,5,125
1704655714,tf,87311,1476325,89873,5,3,125
1704655537,tf,87311,1476325,89873,5,5,125
1704655533,tf,87311,1476325,89873,5,5,125
1704655523,tf,87311,1476325,89873,5,4,125
1704655490,tf,87311,1476325,89873,5,5,125
1704655413,tf,87311,1476325,89873,5,3,125
1704655237,tf,87311,1476325,89873,5,5,125
1704655233,tf,87311,1476325,89873,5,5,125
1704655223,tf,87311,1476325,89873,5,3,125
1704655189,tf,87311,1476325,89873,5,5,125
1704655113,tf,87311,1476325,89873,5,3,125
1704654937,tf,87311,1476325,89873,5,5,125
1704654931,tf,87311,1476325,89873,5,5,125
1704654922,tf,87311,1476325,89873,5,3,125
1704654889,tf,87311,1476325,89873,5,5,125
1704654812,tf,87311,1476325,89873,5,4,125
1704654636,tf,87311,1476325,89873,5,5,125
1704654631,tf,87311,1476325,89873,5,3,125
1704654621,tf,87311,1476325,89873,5,3,125
1704654588,tf,87311,1476325,89873,5,4,125
1704654511,tf,87311,1476325,89873,5,3,125
1704654335,tf,87311,1476325,89873,5,3,125
1704654331,tf,87311,1476325,89873,5,3,125
1704654321,tf,87311,1476325,89873,5,3,125
1704654287,tf,87311,1476325,89873,5,4,125
1704654211,tf,87311,1476325,89873,5,4,125
1704653987,tf,87311,1476325,89873,5,4,125
1704653910,tf,87311,1476325,89873,5,4,125
1704653741,tf,87311,1476325,89873,5,4,125
1704653733,tf,87311,1476325,89873,5,4,125
1704653721,tf,87311,1476325,89873,5,3,125
1704653686,tf,87311,1476325,89873,5,3,125
1704653609,tf,87311,1476325,89873,5,4,125
1704653422,tf,87311,1476325,89873,5,4,125
1704653420,tf,87311,1476325,89873,5,4,125
1704653431,tf,87311,1476325,89873,5,3,125
1704570323,tf,87296,1476325,89873,5,5,125
1704570324,tf,87296,1476325,89873,5,5,125
1704653385,tf,87311,1476325,89873,5,3,125
1704653309,tf,87311,1476325,89873,5,4,125
1704653121,tf,87311,1476325,89873,5,5,125
1704653119,tf,87311,1476325,89873,5,5,125
1704653119,tf,87311,1476325,89873,5,5,125
1704653085,tf,87311,1476325,89873,5,3,125
1704653008,tf,87311,1476325,89873,5,4,125
1704652819,tf,87311,1476325,89873,5,5,125
1704652818,tf,87311,1476325,89873,5,5,125
1704652819,tf,87311,1476325,89873,5,5,125
1704652784,tf,87311,1476325,89873,5,4,125
1704652707,tf,87311,1476325,89873,5,4,125
1704652519,tf,87311,1476325,89873,5,5,125
1704652518,tf,87311,1476325,89873,5,5,125
1704652518,tf,87311,1476325,89873,5,5,125
1704652483,tf,87311,1476325,89873,5,5,125
1704652407,tf,87311,1476325,89873,5,5,125
1704652183,tf,87311,1476325,89873,5,4,125
1704652106,tf,87311,1476325,89873,5,3,125
1704651938,tf,87311,1476325,89873,5,3,125
1704651917,tf,87311,1476325,89873,5,5,125
1704651916,tf,87311,1476325,89873,5,5,125
1704651882,tf,87311,1476325,89873,5,4,125
1704651805,tf,87311,1476325,89873,5,4,125
1704651637,tf,87311,1476325,89873,5,4,125
1704651616,tf,87311,1476325,89873,5,5,125
1704651615,tf,87311,1476325,89873,5,5,125
1704651581,tf,87311,1476325,89873,5,5,125
1704651505,tf,87311,1476325,89873,5,3,125
1704651337,tf,87311,1476325,89873,5,3,125
1704651316,tf,87311,1476325,89873,5,4,125
1704651315,tf,87311,1476325,89873,5,4,125
1704651281,tf,87311,1476325,89873,5,4,125
1704651204,tf,87311,1476325,89873,5,3,125
1704651021,tf,87311,1476325,89873,5,5,125
1704651016,tf,87311,1476325,89873,5,5,125
1704651014,tf,87311,1476325,89873,5,5,125
1704650981,tf,87311,1476325,89873,5,4,125
1704650903,tf,87311,1476325,89873,5,4,125
1704650718,tf,87311,1476325,89873,5,4,125
1704650715,tf,87311,1476325,89873,5,4,125
1704650714,tf,87311,1476325,89873,5,4,125
1704650681,tf,87311,1476325,89873,5,3,125
1704650603,tf,87311,1476325,89873,5,4,125
1704650380,tf,87311,1476325,89873,5,3,125
1704650302,tf,87311,1476325,89873,5,4,125
1704650119,tf,87311,1476325,89873,5,4,125
1704650118,tf,87311,1476325,89873,5,5,125
1704650115,tf,87311,1476325,89873,5,5,125
1704650079,tf,87311,1476325,89873,5,5,125
1704650002,tf,87311,1476325,89873,5,5,125
1704649818,tf,87311,1476325,89873,5,4,125
1704649815,tf,87311,1476325,89873,5,5,125
1704649817,tf,87311,1476325,89873,5,5,125
1704649779,tf,87311,1476325,89873,5,5,125
1704649701,tf,87311,1476325,89873,5,5,125
1704649514,tf,87311,1476325,89873,5,5,125
1704649516,tf,87311,1476325,89873,5,5,125
1704649514,tf,87311,1476325,89873,5,4,125
1704649478,tf,87311,1476325,89873,5,5,125
1704649400,tf,87311,1476325,89873,5,4,125
1704649214,tf,87311,1476325,89873,5,5,125
1704649214,tf,87311,1476325,89873,5,5,125
1704649213,tf,87311,1476325,89873,5,5,125
1704649177,tf,87311,1476325,89873,5,5,125
1704649100,tf,87311,1476325,89873,5,3,125
1704648914,tf,87311,1476325,89873,5,5,125
1704648913,tf,87311,1476325,89873,5,5,125
1704648913,tf,87311,1476325,89873,5,4,125
1704648877,tf,87311,1476325,89873,5,5,125
1704648799,tf,87311,1476325,89873,5,3,125
1704648576,tf,87311,1476325,89873,5,5,125
1704648498,tf,87311,1476325,89873,5,3,125
1704648330,tf,87311,1476325,89873,5,5,125
1704648329,tf,87311,1476325,89873,5,5,125
1704648322,tf,87311,1476325,89873,5,5,125
1704648276,tf,87311,1476325,89873,5,5,125
1704648198,tf,87311,1476325,89873,5,3,125
1704648029,tf,87311,1476325,89873,5,5,125
1704648026,tf,87311,1476325,89873,5,5,125
1704648021,tf,87311,1476325,89873,5,5,125
1704647975,tf,87311,1476325,89873,5,5,125
1704647897,tf,87311,1476325,89873,5,4,125
1704647728,tf,87311,1476325,89873,5,5,125
1704647725,tf,87311,1476325,89873,5,5,125
1704647720,tf,87311,1476325,89873,5,4,125
1704647674,tf,87311,1476325,89873,5,5,125
1704647596,tf,87311,1476325,89873,5,3,125
1704647427,tf,87311,1476325,89873,5,3,125
1704647425,tf,87311,1476325,89873,5,4,125
1704647420,tf,87311,1476325,89873,5,4,125
1704647374,tf,87311,1476325,89873,5,5,125
1704647296,tf,87311,1476325,89873,5,4,125
1704647122,tf,87311,1476325,89873,5,3,125
1704647122,tf,87311,1476325,89873,5,3,125
1704647119,tf,87311,1476325,89873,5,3,125
1704647073,tf,87311,1476325,89873,5,5,125
1704646995,tf,87311,1476325,89873,5,4,125
1704646772,tf,87311,1476325,89873,5,4,125
1704646694,tf,87311,1476325,89873,5,4,125
1704646538,tf,87311,1476325,89873,5,4,125
1704646521,tf,87311,1476325,89873,5,3,125
1704646515,tf,87311,1476325,89873,5,2,125
1704646472,tf,87311,1476325,89873,5,4,125
1704646394,tf,87311,1476325,89873,5,4,125
1704646234,tf,87311,1476325,89873,5,4,125
1704646221,tf,87311,1476325,89873,5,2,125
1704646214,tf,87311,1476325,89873,5,2,125
1704646171,tf,87311,1476325,89873,5,4,125
1704646093,tf,87311,1476325,89873,5,4,125
1704645917,tf,87311,1476325,89873,5,3,125
1704645913,tf,87311,1476325,89873,5,3,125
1704645914,tf,87311,1476325,89873,5,3,125
1704645870,tf,87311,1476325,89873,5,5,125
1704645793,tf,87311,1476325,89873,5,4,125
1704645613,tf,87311,1476325,89873,5,4,125
1704645614,tf,87311,1476325,89873,5,4,125
1704645613,tf,87311,1476325,89873,5,4,125
1704645570,tf,87311,1476325,89873,5,5,125
1704645492,tf,87311,1476325,89873,5,3,125
1704645313,tf,87311,1476325,89873,5,4,125
1704645312,tf,87311,1476325,89873,5,4,125
1704645312,tf,87311,1476325,89873,5,4,125
1704645269,tf,87311,1476325,89873,5,4,125
1704645191,tf,87311,1476325,89873,5,3,125
1704644968,tf,87311,1476325,89873,5,4,125
1704644891,tf,87311,1476325,89873,5,4,125
1704644722,tf,87311,1476325,89873,5,4,125
1704644720,tf,87311,1476325,89873,5,4,125
1704644668,tf,87311,1476325,89873,5,4,125
1704644590,tf,87311,1476325,89873,5,4,125
1704644421,tf,87311,1476325,89873,5,4,125
1704644420,tf,87311,1476325,89873,5,4,125
1704644420,tf,87311,1476325,89873,5,4,125
1704644367,tf,87311,1476325,89873,5,4,125
1704644289,tf,87311,1476325,89873,5,4,125
1704644121,tf,87311,1476325,89873,5,5,125
1704644120,tf,87311,1476325,89873,5,5,125
1704644119,tf,87311,1476325,89873,5,5,125
1704644066,tf,87311,1476325,89873,5,4,125
1704643989,tf,87311,1476325,89873,5,3,125
1704643820,tf,87311,1476325,89873,5,5,125
1704643819,tf,87311,1476325,89873,5,5,125
1704643819,tf,87311,1476325,89873,5,5,125
1704643766,tf,87311,1476325,89873,5,4,125
1704643688,tf,87311,1476325,89873,5,3,125
1704643519,tf,87311,1476325,89873,5,5,125
1704643519,tf,87311,1476325,89873,5,5,125
1704643518,tf,87311,1476325,89873,5,5,125
1704643465,tf,87311,1476325,89873,5,3,125
1704643387,tf,87311,1476325,89873,5,3,125
1704643165,tf,87311,1476325,89873,5,2,125
1704643087,tf,87311,1476325,89873,5,4,125
1704642928,tf,87311,1476325,89873,5,4,125
1704642926,tf,87311,1476325,89873,5,4,125
1704642922,tf,87311,1476325,89873,5,3,125
1704642864,tf,87311,1476325,89873,5,4,125
1704642786,tf,87311,1476325,89873,5,4,125
1704642627,tf,87311,1476325,89873,5,5,125
1704642625,tf,87311,1476325,89873,5,5,125
1704642622,tf,87311,1476325,89873,5,4,125
1704642563,tf,87311,1476325,89873,5,4,125
1704642485,tf,87311,1476325,89873,5,4,125
1704642325,tf,87311,1476325,89873,5,4,125
1704642324,tf,87311,1476325,89873,5,4,125
1704642322,tf,87311,1476325,89873,5,4,125
1704642262,tf,87311,1476325,89873,5,4,125
1704642185,tf,87311,1476325,89873,5,4,125
1704642024,tf,87311,1476325,89873,5,5,125
1704642023,tf,87311,1476325,89873,5,5,125
1704642022,tf,87311,1476325,89873,5,5,125
1704641961,tf,87311,1476325,89873,5,4,125
1704641884,tf,87311,1476325,89873,5,4,125
1704641723,tf,87311,1476325,89873,5,5,125
1704641723,tf,87311,1476325,89873,5,5,125
1704641722,tf,87311,1476325,89873,5,5,125
1704641661,tf,87311,1476325,89873,5,3,125
1704641583,tf,87311,1476325,89873,5,2,125
1704641360,tf,87311,1476325,89873,5,3,125
1704641283,tf,87311,1476325,89873,5,3,125
1704641154,tf,87311,1476325,89873,5,4,125
1704641125,tf,87311,1476325,89873,5,5,125
1704641123,tf,87311,1476325,89873,5,5,125
1704641060,tf,87311,1476325,89873,5,4,125
1704640982,tf,87311,1476325,89873,5,5,125
1704640853,tf,87311,1476325,89873,5,4,125
1704640824,tf,87311,1476325,89873,5,5,125
1704640823,tf,87311,1476325,89873,5,5,125
1704640759,tf,87311,1476325,89873,5,4,125
1704640681,tf,87311,1476325,89873,5,5,125
1704640548,tf,87310,1476325,89873,5,5,125
1704640524,tf,87310,1476325,89873,5,3,125
1704640522,tf,87310,1476325,89873,5,3,125
1704640458,tf,87310,1476325,89873,5,4,125
1704640381,tf,87310,1476325,89873,5,4,125
1704640247,tf,87310,1476325,89873,5,5,125
1704640223,tf,87310,1476325,89873,5,5,125
1704640222,tf,87310,1476325,89873,5,5,125
1704640158,tf,87310,1476325,89873,5,2,125
1704640081,tf,87310,1476325,89873,5,3,125
1704639946,tf,87310,1476325,89873,5,3,125
1704570103,tf,87296,1476325,89873,5,5,125
1704570027,tf,87296,1476325,89873,5,5,125
1704570023,tf,87296,1476325,89873,5,4,125
1704570024,tf,87296,1476325,89873,5,4,125
1704570022,tf,87296,1476325,89873,5,4,125
1704569802,tf,87296,1476325,89873,5,5,125
1704569726,tf,87296,1476325,89873,5,5,125
1704569723,tf,87296,1476325,89873,5,4,125
1704569722,tf,87296,1476325,89873,5,4,125
1704569722,tf,87296,1476325,89873,5,4,125
1704569501,tf,87296,1476325,89873,5,5,125
1704569425,tf,87296,1476325,89873,5,4,125
1704569201,tf,87296,1476325,89873,5,4,125
1704639922,tf,87310,1476325,89873,5,4,125
1704639922,tf,87310,1476325,89873,5,4,125
1704639857,tf,87310,1476325,89873,5,6,125
1704639781,tf,87310,1476325,89873,5,4,125
1704639556,tf,87309,1476325,89873,5,4,125
1704639480,tf,87309,1476325,89873,5,4,125
1704639352,tf,87309,1476325,89873,5,5,125
1704639317,tf,87309,1476325,89873,5,3,125
1704639316,tf,87309,1476325,89873,5,3,125
1704639256,tf,87309,1476325,89873,5,3,125
1704639179,tf,87309,1476325,89873,5,4,125
1704639051,tf,87309,1476325,89873,5,3,125
1704639017,tf,87309,1476325,89873,5,5,125
1704639015,tf,87309,1476325,89873,5,5,125
1704638955,tf,87309,1476325,89873,5,3,125
1704638879,tf,87309,1476325,89873,5,4,125
1704638750,tf,87309,1476325,89873,5,5,125
1704638716,tf,87309,1476325,89873,5,4,125
1704638715,tf,87309,1476325,89873,5,4,125
1704638654,tf,87309,1476325,89873,5,5,125
1704638578,tf,87309,1476325,89873,5,4,125
1704638450,tf,87309,1476325,89873,5,3,125
1704638415,tf,87309,1476325,89873,5,3,125
1704638414,tf,87309,1476325,89873,5,3,125
1704638354,tf,87309,1476325,89873,5,5,125
1704638277,tf,87309,1476325,89873,5,4,125
1704638118,tf,87309,1476325,89873,5,4,125
1704638114,tf,87309,1476325,89873,5,4,125
1704638114,tf,87309,1476325,89873,5,4,125
1704638053,tf,87309,1476325,89873,5,4,125
1704637977,tf,87309,1476325,89873,5,3,125
1704637752,tf,87309,1476325,89873,5,2,125
1704637676,tf,87309,1476325,89873,5,2,125
1704637567,tf,87309,1476325,89873,5,1,125
1704637526,tf,87309,1476325,89873,5,4,125
1704637452,tf,87309,1476325,89873,5,2,125
1704637375,tf,87309,1476325,89873,5,1,125
1704637262,tf,87309,1476325,89873,5,1,125
1704637226,tf,87309,1476325,89873,5,2,125
1704637151,tf,87309,1476325,89873,5,3,125
1704637075,tf,87309,1476325,89873,5,3,125
1704636927,tf,87309,1476325,89873,5,4,125
1704636925,tf,87309,1476325,89873,5,4,125
1704636850,tf,87309,1476325,89873,5,4,125
1704636774,tf,87309,1476325,89873,5,1,125
1704636624,tf,87309,1476325,89873,5,5,125
1704636624,tf,87309,1476325,89873,5,5,125
1704636623,tf,87309,1476325,89873,5,5,125
1704636550,tf,87309,1476325,89873,5,5,125
1704636474,tf,87309,1476325,89873,5,4,125
1704636323,tf,87309,1476325,89873,5,5,125
1704636323,tf,87309,1476325,89873,5,5,125
1704636323,tf,87309,1476325,89873,5,5,125
1704636249,tf,87309,1476325,89873,5,4,125
1704636173,tf,87309,1476325,89873,5,3,125
1704635948,tf,87309,1476325,89873,5,5,125
1704635872,tf,87309,1476325,89873,5,5,125
1704635746,tf,87309,1476325,89873,5,5,125
1704635728,tf,87309,1476325,89873,5,5,125
1704635720,tf,87309,1476325,89873,5,4,125
1704635648,tf,87309,1476325,89873,5,5,125
1704635572,tf,87309,1476325,89873,5,5,125
1704635445,tf,87309,1476325,89873,5,3,125
1704635427,tf,87309,1476325,89873,5,2,125
1704635420,tf,87309,1476325,89873,5,4,125
1704635347,tf,87309,1476325,89873,5,4,125
1704635271,tf,87309,1476325,89873,5,4,125
1704635141,tf,87309,1476325,89873,5,3,125
1704635126,tf,87309,1476325,89873,5,2,125
1704635119,tf,87309,1476325,89873,5,1,125
1704635046,tf,87309,1476325,89873,5,3,125
1704634970,tf,87309,1476325,89873,5,4,125
1704634835,tf,87309,1476325,89873,5,1,125
1704634825,tf,87309,1476325,89873,5,2,125
1704634818,tf,87309,1476325,89873,5,3,125
1704634746,tf,87309,1476325,89873,5,3,125
1704634670,tf,87309,1476325,89873,5,4,125
1704634528,tf,87309,1476325,89873,5,1,125
1704634518,tf,87309,1476325,89873,5,1,125
1704634518,tf,87309,1476325,89873,5,1,125
1704634445,tf,87309,1476325,89873,5,3,125
1704634369,tf,87309,1476325,89873,5,4,125
1704634144,tf,87309,1476325,89873,5,3,125
1704634068,tf,87309,1476325,89873,5,3,125
1704633958,tf,87309,1476325,89873,5,4,125
1704633922,tf,87309,1476325,89873,5,4,125
1704633920,tf,87309,1476325,89873,5,5,125
1704633844,tf,87309,1476325,89873,5,2,125
1704633768,tf,87309,1476325,89873,5,4,125
1704633627,tf,87309,1476325,89873,5,4,125
1704633621,tf,87309,1476325,89873,5,4,125
1704633620,tf,87309,1476325,89873,5,4,125
1704633543,tf,87309,1476325,89873,5,4,125
1704633467,tf,87309,1476325,89873,5,4,125
1704633327,tf,87309,1476325,89873,5,4,125
1704633320,tf,87309,1476325,89873,5,5,125
1704633319,tf,87309,1476325,89873,5,5,125
1704633242,tf,87309,1476325,89873,5,5,125
1704633166,tf,87309,1476325,89873,5,4,125
1704633026,tf,87309,1476325,89873,5,3,125
1704633020,tf,87309,1476325,89873,5,4,125
1704633018,tf,87309,1476325,89873,5,4,125
1704632942,tf,87309,1476325,89873,5,4,125
1704632866,tf,87309,1476325,89873,5,5,125
1704632719,tf,87309,1476325,89873,5,3,125
1704632718,tf,87309,1476325,89873,5,3,125
1704632718,tf,87309,1476325,89873,5,3,125
1704632641,tf,87309,1476325,89873,5,4,125
1704632565,tf,87309,1476325,89873,5,5,125
1704632340,tf,87309,1476325,89873,5,4,125
1704632264,tf,87309,1476325,89873,5,5,125
1704632121,tf,87309,1476325,89873,5,4,125
1704632117,tf,87309,1476325,89873,5,3,125
1704632113,tf,87309,1476325,89873,5,3,125
1704632040,tf,87309,1476325,89873,5,3,125
1704631964,tf,87309,1476325,89873,5,5,125
1704631820,tf,87309,1476325,89873,5,5,125
1704631813,tf,87309,1476325,89873,5,5,125
1704631812,tf,87309,1476325,89873,5,5,125
1704631739,tf,87309,1476325,89873,5,5,125
1704631663,tf,87309,1476325,89873,5,5,125
1704631520,tf,87308,1476325,89873,5,4,125
1704631512,tf,87308,1476325,89873,5,4,125
1704631512,tf,87308,1476325,89873,5,4,125
1704631438,tf,87308,1476325,89873,5,5,125
1704631362,tf,87308,1476325,89873,5,4,125
1704631214,tf,87308,1476325,89873,5,3,125
1704631211,tf,87308,1476325,89873,5,3,125
1704631211,tf,87308,1476325,89873,5,4,125
1704631138,tf,87308,1476325,89873,5,4,125
1704631062,tf,87308,1476325,89873,5,3,125
1704630914,tf,87308,1476325,89873,5,4,125
1704630909,tf,87308,1476325,89873,5,4,125
1704630911,tf,87308,1476325,89873,5,4,125
1704630837,tf,87308,1476325,89873,5,4,125
1704630761,tf,87308,1476325,89873,5,4,125
1704630536,tf,87308,1476325,89873,5,4,125
1704630460,tf,87308,1476325,89873,5,4,125
1704630328,tf,87308,1476325,89873,5,4,125
1704630314,tf,87308,1476325,89873,5,3,125
1704630314,tf,87308,1476325,89873,5,3,125
1704630236,tf,87308,1476325,89873,5,3,125
1704630160,tf,87308,1476325,89873,5,3,125
1704630028,tf,87308,1476325,89873,5,5,125
1704630013,tf,87308,1476325,89873,5,2,125
1704630014,tf,87308,1476325,89873,5,2,125
1704629935,tf,87308,1476325,89873,5,3,125
1704629859,tf,87308,1476325,89873,5,1,125
1704629727,tf,87308,1476325,89873,5,4,125
1704629712,tf,87308,1476325,89873,5,2,125
1704629714,tf,87308,1476325,89873,5,2,125
1704629634,tf,87308,1476325,89873,5,3,125
1704629558,tf,87308,1476325,89873,5,2,125
1704629426,tf,87308,1476325,89873,5,5,125
1704629411,tf,87308,1476325,89873,5,3,125
1704629411,tf,87308,1476325,89873,5,3,125
1704629334,tf,87308,1476325,89873,5,3,125
1704629258,tf,87308,1476325,89873,5,4,125
1704629123,tf,87308,1476325,89873,5,4,125
1704629111,tf,87308,1476325,89873,5,4,125
1704629111,tf,87308,1476325,89873,5,4,125
1704629033,tf,87308,1476325,89873,5,3,125
1704628957,tf,87308,1476325,89873,5,5,125
1704628732,tf,87308,1476325,89873,5,4,125
1704628656,tf,87308,1476325,89873,5,4,125
1704628539,tf,87308,1476325,89873,5,3,125
1704628522,tf,87308,1476325,89873,5,3,125
1704628432,tf,87308,1476325,89873,5,4,125
1704628356,tf,87308,1476325,89873,5,4,125
1704628236,tf,87308,1476325,89873,5,3,125
1704628221,tf,87308,1476325,89873,5,3,125
1704628131,tf,87308,1476325,89873,5,4,125
1704628055,tf,87308,1476325,89873,5,4,125
1704627934,tf,87308,1476325,89873,5,3,125
1704627920,tf,87308,1476325,89873,5,3,125
1704627830,tf,87308,1476325,89873,5,3,125
1704627754,tf,87308,1476325,89873,5,5,125
1704627634,tf,87308,1476325,89873,5,4,125
1704627622,tf,87308,1476325,89873,5,3,125
1704627620,tf,87308,1476325,89873,5,3,125
1704627530,tf,87308,1476325,89873,5,5,125
1704627454,tf,87308,1476325,89873,5,5,125
1704627332,tf,87308,1476325,89873,5,4,125
1704627322,tf,87308,1476325,89873,5,4,125
1704627319,tf,87308,1476325,89873,5,3,125
1704627229,tf,87308,1476325,89873,5,4,125
1704627153,tf,87308,1476325,89873,5,5,125
1704626928,tf,87308,1476325,89873,5,3,125
1704626852,tf,87308,1476325,89873,5,5,125
1704626720,tf,87308,1476325,89873,5,4,125
1704626720,tf,87308,1476325,89873,5,4,125
1704626718,tf,87308,1476325,89873,5,4,125
1704626628,tf,87308,1476325,89873,5,4,125
1704626551,tf,87308,1476325,89873,5,5,125
1704626420,tf,87308,1476325,89873,5,5,125
1704626418,tf,87308,1476325,89873,5,5,125
1704626420,tf,87308,1476325,89873,5,5,125
1704626327,tf,87308,1476325,89873,5,4,125
1704626251,tf,87308,1476325,89873,5,3,125
1704626120,tf,87308,1476325,89873,5,5,125
1704626119,tf,87308,1476325,89873,5,5,125
1704626118,tf,87308,1476325,89873,5,5,125
1704626026,tf,87308,1476325,89873,5,3,125
1704625950,tf,87308,1476325,89873,5,4,125
1704625819,tf,87308,1476325,89873,5,5,125
1704625818,tf,87308,1476325,89873,5,5,125
1704625818,tf,87308,1476325,89873,5,5,125
1704625726,tf,87308,1476325,89873,5,3,125
1704625649,tf,87308,1476325,89873,5,4,125
1704625518,tf,87308,1476325,89873,5,5,125
1704625518,tf,87308,1476325,89873,5,5,125
1704625518,tf,87308,1476325,89873,5,5,125
1704625425,tf,87308,1476325,89873,5,4,125
1704625349,tf,87308,1476325,89873,5,4,125
1704625124,tf,87308,1476325,89873,5,4,125
1704625048,tf,87308,1476325,89873,5,4,125
1704624964,tf,87308,1476325,89873,5,4,125
1704624924,tf,87308,1476325,89873,5,5,125
1704624923,tf,87308,1476325,89873,5,5,125
1704624824,tf,87308,1476325,89873,5,4,125
1704624747,tf,87308,1476325,89873,5,4,125
1704624661,tf,87308,1476325,89873,5,4,125
1704624623,tf,87308,1476325,89873,5,4,125
1704624622,tf,87308,1476325,89873,5,4,125
1704624523,tf,87308,1476325,89873,5,4,125
1704624447,tf,87308,1476325,89873,5,5,125
1704624360,tf,87308,1476325,89873,5,3,125
1704624322,tf,87308,1476325,89873,5,4,125
1704624321,tf,87308,1476325,89873,5,4,125
1704624222,tf,87308,1476325,89873,5,4,125
1704624146,tf,87308,1476325,89873,5,5,125
1704624059,tf,87308,1476325,89873,5,4,125
1704624022,tf,87308,1476325,89873,5,4,125
1704624021,tf,87308,1476325,89873,5,4,125
1704623922,tf,87308,1476325,89873,5,5,125
1704623845,tf,87308,1476325,89873,5,5,125
1704623755,tf,87308,1476325,89873,5,2,125
1704623721,tf,87308,1476325,89873,5,3,125
1704623720,tf,87308,1476325,89873,5,3,125
1704623621,tf,87308,1476325,89873,5,5,125
1704623545,tf,87308,1476325,89873,5,5,125
1704623320,tf,87308,1476325,89873,5,5,125
1704623244,tf,87308,1476325,89873,5,5,125
1704623132,tf,87308,1476325,89873,5,4,125
1704623122,tf,87308,1476325,89873,5,4,125
1704623121,tf,87308,1476325,89873,5,4,125
1704623020,tf,87308,1476325,89873,5,4,125
1704622943,tf,87308,1476325,89873,5,5,125
1704622821,tf,87308,1476325,89873,5,4,125
1704622820,tf,87308,1476325,89873,5,5,125
1704622822,tf,87308,1476325,89873,5,5,125
1704622719,tf,87308,1476325,89873,5,5,125
1704622643,tf,87308,1476325,89873,5,5,125
1704622521,tf,87308,1476325,89873,5,4,125
1704622520,tf,87308,1476325,89873,5,4,125
1704622521,tf,87308,1476325,89873,5,5,125
1704622418,tf,87308,1476325,89873,5,5,125
1704622342,tf,87308,1476325,89873,5,5,125
1704622220,tf,87308,1476325,89873,5,5,125
1704622219,tf,87308,1476325,89873,5,5,125
1704622219,tf,87308,1476325,89873,5,5,125
1704622118,tf,87308,1476325,89873,5,5,125
1704622041,tf,87308,1476325,89873,5,5,125
1704621919,tf,87308,1476325,89873,5,5,125
1704621918,tf,87308,1476325,89873,5,5,125
1704621918,tf,87308,1476325,89873,5,5,125
1704621817,tf,87308,1476325,89873,5,4,125
1704621741,tf,87308,1476325,89873,5,5,125
1704621516,tf,87308,1476325,89873,5,4,125
1704621440,tf,87308,1476325,89873,5,5,125
1704621339,tf,87308,1476325,89873,5,4,125
1704621328,tf,87308,1476325,89873,5,4,125
1704621324,tf,87308,1476325,89873,5,4,125
1704621216,tf,87308,1476325,89873,5,5,125
1704621139,tf,87308,1476325,89873,5,5,125
1704621038,tf,87308,1476325,89873,5,3,125
1704621028,tf,87308,1476325,89873,5,4,125
1704621024,tf,87308,1476325,89873,5,4,125
1704620915,tf,87308,1476325,89873,5,4,125
1704620839,tf,87308,1476325,89873,5,5,125
1704620737,tf,87308,1476325,89873,5,3,125
1704620726,tf,87308,1476325,89873,5,4,125
1704620723,tf,87308,1476325,89873,5,4,125
1704620614,tf,87308,1476325,89873,5,3,125
1704620538,tf,87308,1476325,89873,5,3,125
1704620434,tf,87308,1476325,89873,5,3,125
1704620422,tf,87308,1476325,89873,5,4,125
1704620423,tf,87308,1476325,89873,5,4,125
1704620314,tf,87308,1476325,89873,5,3,125
1704620237,tf,87308,1476325,89873,5,4,125
1704620133,tf,87308,1476325,89873,5,3,125
1704620121,tf,87308,1476325,89873,5,4,125
1704620122,tf,87308,1476325,89873,5,4,125
1704620013,tf,87308,1476325,89873,5,3,125
1704619937,tf,87308,1476325,89873,5,3,125
1704619712,tf,87308,1476325,89873,5,3,125
1704619636,tf,87308,1476325,89873,5,2,125
1704619523,tf,87308,1476325,89873,5,5,125
1704619517,tf,87308,1476325,89873,5,4,125
1704619516,tf,87308,1476325,89873,5,4,125
1704619412,tf,87308,1476325,89873,5,3,125
1704619335,tf,87308,1476325,89873,5,2,125
1704619220,tf,87308,1476325,89873,5,5,125
1704619216,tf,87308,1476325,89873,5,4,125
1704619215,tf,87308,1476325,89873,5,4,125
1704619111,tf,87308,1476325,89873,5,3,125
1704619035,tf,87308,1476325,89873,5,4,125
1704618917,tf,87308,1476325,89873,5,5,125
1704618915,tf,87308,1476325,89873,5,5,125
1704618914,tf,87308,1476325,89873,5,4,125
1704618810,tf,87308,1476325,89873,5,4,125
1704618734,tf,87308,1476325,89873,5,5,125
1704618614,tf,87308,1476325,89873,5,5,125
1704618614,tf,87308,1476325,89873,5,5,125
1704618614,tf,87308,1476325,89873,5,5,125
1704618510,tf,87308,1476325,89873,5,4,125
1704618433,tf,87308,1476325,89873,5,5,125
1704618313,tf,87308,1476325,89873,5,5,125
1704618313,tf,87308,1476325,89873,5,5,125
1704618313,tf,87308,1476325,89873,5,5,125
1704618209,tf,87308,1476325,89873,5,5,125
1704618133,tf,87308,1476325,89873,5,5,125
1704617908,tf,87308,1476325,89873,5,4,125
1704617832,tf,87308,1476325,89873,5,4,125
1704617719,tf,87308,1476325,89873,5,4,125
