"playerId","uniqueId","game","merge"
5634,"1:6748570",tf,
5635,"0:13044285",tf,
5636,"1:541313574",tf,
5637,"1:17435730",tf,
5638,"0:79716220",tf,
5639,"1:225716877",tf,
5640,"0:451955283",tf,
5641,"1:202891250",tf,
5642,"1:444910709",tf,
5643,"0:38344428",tf,
5644,"1:155803048",tf,
5645,"0:169147457",tf,
5646,"0:460763206",tf,
5647,"0:504908794",tf,
5648,"0:531543849",tf,
5649,"0:66663713",tf,
5650,"1:83690170",tf,
5651,"1:40203265",tf,
5652,"0:80741219",tf,
5653,"1:32502372",tf,
5654,"1:451496264",tf,
5655,"0:145890715",tf,
5656,"0:94515499",tf,
5657,"0:49795585",tf,
5658,BOT:1da515ecda26e290831095a331397b8f,tf,
5659,"0:243337633",tf,
5660,"0:423416797",tf,
5661,"1:47751368",tf,
5662,"1:61852074",tf,
5663,"1:96104409",tf,
5664,"0:228401764",tf,
5665,"0:158289227",tf,
5666,"0:186054251",tf,
5667,"1:176793908",tf,
5668,"0:93901706",tf,
5669,"0:37335333",tf,
5670,"1:88541902",tf,
5671,"1:79249447",tf,
5672,"1:97224475",tf,
5673,"1:538457868",tf,
5674,"1:42158067",tf,
5675,BOT:5a1190891d3dc1e1a88b1e88d796f09c,tf,
5676,"1:120844697",tf,
5677,"1:207514749",tf,
5678,"1:456532382",tf,
5679,"0:73660130",tf,
5680,"0:32749207",tf,
5681,"0:59784766",tf,
5682,"1:448662562",tf,
5683,"1:527494784",tf,
5684,"1:191960475",tf,
5685,"0:66707840",tf,
5686,"0:81538053",tf,
5687,"1:540635734",tf,
5688,"1:125942100",tf,
5689,"0:77359673",tf,
5690,"0:1174092",tf,
5691,"0:37023423",tf,
5692,"1:26028153",tf,
5693,"1:43136143",tf,
5694,"1:43163654",tf,
5695,"0:42930991",tf,
5696,"0:43328720",tf,
5697,"0:77996814",tf,
5698,"1:50599850",tf,
5699,"1:80943646",tf,
5700,"0:2381184",tf,
5701,"1:84633034",tf,
5702,"0:28398558",tf,
5703,"1:82993427",tf,
5704,"1:12720331",tf,
5705,"0:19999269",tf,
5706,"0:40581681",tf,
5707,"1:32500671",tf,
5708,"1:526519741",tf,
5709,"1:57295549",tf,
5710,"0:61203202",tf,
5711,"1:167562160",tf,
5712,"1:24753480",tf,
5713,"0:54412529",tf,
5714,"1:52948715",tf,
5715,"1:428940048",tf,
5716,"1:527421172",tf,
5717,"0:136762972",tf,
5718,"1:20671130",tf,
5719,"1:48139048",tf,
5720,"0:37973997",tf,
5721,"0:514356439",tf,
5722,"0:185034807",tf,
5723,BOT:65c2a9590afdc951a7e24d1649c11955,tf,
5724,BOT:4ec1e9d6ca30397d4875dcc6af4d352a,tf,
5725,BOT:4d7380308de9870fcb2f4a130c213508,tf,
5726,BOT:b1b78529ef29c7be9614e8b75a9b06a5,tf,
5727,BOT:816c847df84cfd78ec612b18123e4283,tf,
5728,BOT:26aa29f02a4e1ab9bc9c6d90059f8f68,tf,
5729,BOT:3d86d731cc5b268d27c96bddfb151282,tf,
5730,BOT:dbdec001c606160afb440528203b4a8d,tf,
5731,BOT:455126e6817cc25091ce40e3e30c2362,tf,
5732,BOT:f4153bb166bf6a7ddce65fa0b071ff82,tf,
5733,BOT:a6e3dbb93f121214dd3cb85d0034bfe0,tf,
5734,BOT:5962e40614d749791813af5e3201a97f,tf,
5735,BOT:acbc8e75caa4dd2b1b64ebcf0847e0c9,tf,
5736,"0:36867608",tf,
5737,"1:32411130",tf,
5738,"1:448896244",tf,
5739,"0:517865964",tf,
5740,"0:192154942",tf,
5741,"1:216374081",tf,
5742,"0:90595825",tf,
5743,"1:522478266",tf,
5744,"1:110572454",tf,
5745,"0:138359692",tf,
5746,"0:19598147",tf,
5747,"1:199137416",tf,
5748,"0:67498306",tf,
5749,"1:150218597",tf,
5750,"1:35677019",tf,
5751,"1:6967120",tf,
5752,"0:32376410",tf,
5753,"0:32355502",tf,
5754,"0:123778454",tf,
5755,"0:218018232",tf,
5756,"1:164090651",tf,
5757,"0:40071737",tf,
5758,"0:12421093",tf,
5759,"0:423617729",tf,
5760,"0:14926091",tf,
5761,"1:529282922",tf,
5762,"0:239395348",tf,
5763,"1:43116433",tf,
5764,"0:153883483",tf,
5765,"0:4155270",tf,
5766,"1:114042101",tf,
5767,"1:120172570",tf,
5768,"1:16315025",tf,
5769,"0:16667646",tf,
5770,"1:196745442",tf,
5771,"1:12560191",tf,
5772,"1:221552910",tf,
5773,"0:163152015",tf,
5774,"1:152066629",tf,
5775,"0:199254824",tf,
5776,"1:429854851",tf,
5777,"0:175484946",tf,
5778,"0:1917",tf,
5779,"0:167955791",tf,
5780,"1:116102260",tf,
5781,"0:54636395",tf,
5782,"1:50966107",tf,
5783,"1:419761744",tf,
5784,"0:93896993",tf,
5785,"0:47355459",tf,
5786,"1:168333459",tf,
5787,"1:58287559",tf,
5788,"0:25024802",tf,
5789,"0:100573872",tf,
5790,"1:107531325",tf,
5791,"0:220027280",tf,
5792,"1:501310941",tf,
5793,"1:498817229",tf,
5794,"0:526574895",tf,
5795,"0:140268776",tf,
5796,"0:87123424",tf,
5797,"0:137095254",tf,
5798,"0:216795092",tf,
5799,"0:539477696",tf,
5800,"1:95117631",tf,
5801,"1:115554203",tf,
5802,"0:436600113",tf,
5803,"0:205848396",tf,
5804,"1:58474443",tf,
5805,"1:41205525",tf,
5806,"1:129777815",tf,
5807,"0:54448241",tf,
5808,"0:218018454",tf,
5809,"0:104254151",tf,
5810,"1:222878905",tf,
5811,"0:422769972",tf,
5812,"0:144318182",tf,
5813,"0:224466465",tf,
5814,"1:109598089",tf,
5815,"1:125222989",tf,
5816,"1:42793942",tf,
5817,"1:146372992",tf,
5818,"0:197830851",tf,
5819,"0:119792665",tf,
5820,BOT:9ccd5eca2465353dd8eb66f4602c48c7,tf,
5821,BOT:7d60f26513845afc9df89292b4ef77e6,tf,
5822,BOT:2a42f0d54586b4f0b077239001f25d5d,tf,
5823,BOT:9916676c2ef20c8724aeb7bc06afdcbb,tf,
5824,BOT:93ca5360f045c95ab6dd8c9070784de2,tf,
5825,BOT:10022d3d960473d63b431bdb6d73e612,tf,
5826,BOT:bdafb9640c0b02612aadf4fbd793a18c,tf,
5827,"0:55008942",tf,
5828,BOT:caecf5e3bdd78ba51bbb593887ece564,tf,
5829,BOT:0957bf5c7fc235a27db3a9f226556f8a,tf,
5830,BOT:6e7da27e33d508d59c5d2b13b0a59658,tf,
5831,BOT:2e7948998fbe9eb5ac47fec560ed19ca,tf,
5832,BOT:34d59382127f10702a00004a57703369,tf,
5833,BOT:1d6729689dbd1d5cf2b29ff9f1934a0d,tf,
5834,BOT:fe4282700c625f74b56e2512dc4ae9cb,tf,
5835,BOT:79b1118ac0af062758a036d99a351015,tf,
5836,BOT:222431faee8df9b8aed0c2289eb679e2,tf,
5837,"0:132381662",tf,
5838,"1:116842194",tf,
5839,"0:151506388",tf,
5840,"0:41424998",tf,
5841,"1:422441494",tf,
5842,"0:189141973",tf,
5843,"1:65234996",tf,
5844,"1:118029535",tf,
5845,"0:26179678",tf,
5846,"1:37306400",tf,
5847,"1:235603341",tf,
5848,"0:94700265",tf,
5849,"0:485092511",tf,
5850,"0:85405859",tf,
5851,"1:537270263",tf,
5852,"1:44909475",tf,
5853,"1:116705597",tf,
5854,"1:58540440",tf,
5855,"0:76810620",tf,
5856,"0:43627031",tf,
5857,"0:6229259",tf,
5858,BOT:1bae76a902d0a7f6490cbc869233511f,tf,
5859,BOT:a5ea6795236d42e974e66b792b760fad,tf,
5860,BOT:ae9283f71d3033aba244248cc3a15348,tf,
5861,BOT:48da9478e1b60518af17b7e66bb858b7,tf,
5862,BOT:21d81a9ae56e5bafaa70a4a1b2998ccd,tf,
5863,BOT:9965c0574bdc86bb521482d4cef69da8,tf,
5864,BOT:cae11a7e29f25bdc2ded0efbb5586fe0,tf,
5865,BOT:95e07ba901f86d08e2038ac5f677422a,tf,
5866,BOT:c3d86dd963302c4c89ef8d1a43e48953,tf,
5867,BOT:fe9603a0585abf955b406a7c6220ca6a,tf,
5868,BOT:f5726843171011a5d8e3d7a7f5eb5be4,tf,
5869,BOT:2c761438b52e0731a5bad0ec6a25b8db,tf,
5870,BOT:1645ae05ca98de95ac07c600a1a27b0a,tf,
5871,BOT:bff127b8c787a5336400ebe663a85f7c,tf,
5872,BOT:fad3535f97f14b400ad5964cae9c0a0f,tf,
5873,BOT:71840ce11b26c711b8ea39fd1550ef3f,tf,
5874,BOT:c532d4cbbd9becaa46b031488bb3c4fc,tf,
5875,BOT:da28960f42ec827329923427cbf602a4,tf,
5876,BOT:397c4748e9c7b09d623157704515025b,tf,
5877,"1:13214773",tf,
5878,"0:56316116",tf,
5879,"0:54751572",tf,
5880,"0:199167776",tf,
5881,"0:6694470",tf,
5882,"1:195264467",tf,
5883,"0:138670404",tf,
5884,BOT:d2b917c1ff8544ce400285a4cb4ad9cf,tf,
5885,BOT:1f345d73eb746c975eb0b645f4ffa2f8,tf,
5886,BOT:6277d16476318ead3662f393428b7a08,tf,
5887,BOT:435626a4724708488294c60bebff24b5,tf,
5888,BOT:5a758522a1b1b6a31956d0f941d19b7a,tf,
5889,BOT:ac6aa09679f4ba253442668396077323,tf,
5890,BOT:85c3972988b775ea31ecd6b7bcb1f9de,tf,
5891,BOT:6ac54adfcbbde9436e761e42e6cad6f7,tf,
5892,BOT:c2be123e1d445ee2988aa3560c1e1c8f,tf,
5893,BOT:70ec507175142f6650802ce135726743,tf,
5894,BOT:45757f259d995d6d41612bbd72efe059,tf,
5895,BOT:8a6e8e0767a4396545c1b706ff029a33,tf,
5896,BOT:0ef24b4ecf55333697d656d9de31e10e,tf,
5897,BOT:34010f70dffcb004086ded74bc57972c,tf,
5898,BOT:dfdcd975e566421ab52e926bf5f68b04,tf,
5899,BOT:69692eb27fd69288ce81c6c88eb09627,tf,
5900,BOT:eedb49868d007ac911bef32a64c0fab2,tf,
5901,BOT:3791199efc727fb5fbecbc771ee91811,tf,
5902,BOT:584ec8bd7bbe8ca1668236a7e2f617c5,tf,
5903,"0:104959167",tf,
5904,BOT:2703cf830b6559eebaff25ef08b0adf1,tf,
5905,BOT:ac532860d5cb59dc820d49aad6710ca5,tf,
5906,BOT:48618a5edad42cffb4ecfaceb46ba743,tf,
5907,BOT:c8faed97ba9effec2d5f3e6e3b9d7882,tf,
5908,BOT:6371ace52c69c686226d41b89841fa32,tf,
5909,"1:453095714",tf,
5910,"1:541904143",tf,
5911,"0:87321818",tf,
5912,"0:127754476",tf,
5913,"1:75340787",tf,
5914,"1:507468169",tf,
5915,"1:26352124",tf,
5916,"1:444791591",tf,
5917,"1:193396509",tf,
5918,"0:90520612",tf,
5919,"0:83971768",tf,
5920,"1:419404538",tf,
5921,"1:519529881",tf,
5922,"1:538728078",tf,
5923,"1:42813389",tf,
5924,"0:542352960",tf,
5925,"1:19002710",tf,
5926,"1:75323179",tf,
5927,"1:189929730",tf,
5928,"0:169531668",tf,
5929,"1:503232198",tf,
5930,"1:540584925",tf,
5931,"1:527247968",tf,
5932,"0:534539436",tf,
5933,"1:175288595",tf,
5934,"1:66009006",tf,
5935,"0:446329182",tf,
5936,"0:419349799",tf,
5937,"1:42149925",tf,
5938,"0:77774430",tf,
5939,"1:18457137",tf,
5940,"1:464671534",tf,
5941,"0:92411967",tf,
5942,"0:50984177",tf,
5943,"0:154387124",tf,
5944,"0:156221047",tf,
5945,"1:83688020",tf,
5946,"1:61914726",tf,
5947,"1:5331944",tf,
5948,"1:203943203",tf,
5949,"0:167615409",tf,
5950,"0:146632219",tf,
5951,"0:162207535",tf,
5952,"0:47394554",tf,
5953,"0:100074648",tf,
5954,"0:63747100",tf,
5955,"1:510040427",tf,
5956,"0:156004809",tf,
5957,"0:62868373",tf,
5958,"0:440983125",tf,
5959,"0:448068565",tf,
5960,"1:419217322",tf,
5961,"1:476938568",tf,
5962,"0:97674324",tf,
5963,"0:226678240",tf,
5964,"0:237449331",tf,
5965,"1:534301279",tf,
5966,"1:512347508",tf,
5967,"1:206615468",tf,
5968,"1:518903835",tf,
5969,"1:49675062",tf,
5970,"0:198731264",tf,
5971,"1:530831958",tf,
5972,"0:531034897",tf,
5973,"1:125352846",tf,
5974,"0:203444517",tf,
5975,"1:189882785",tf,
5976,"0:195005206",tf,
5977,"0:435635187",tf,
5978,"1:45887146",tf,
5979,"0:99701706",tf,
5980,"1:162997611",tf,
5981,"0:542673135",tf,
5982,"1:86023161",tf,
5983,"1:531126785",tf,
5984,"1:129300533",tf,
5985,"0:83007154",tf,
5986,"1:94094260",tf,
5987,"1:55102720",tf,
5988,"0:188770467",tf,
5989,"1:129380856",tf,
5990,"1:98892520",tf,
5991,"1:107805131",tf,
5992,"0:460171237",tf,
5993,"0:190738354",tf,
5994,"1:77922654",tf,
5995,"1:82847246",tf,
5996,"0:418379960",tf,
5997,"0:197427024",tf,
5998,"0:81645568",tf,
5999,"0:59592035",tf,
6000,"0:37461394",tf,
6001,"1:540490678",tf,
6002,"1:151445493",tf,
6003,"1:195603660",tf,
6004,"1:59538135",tf,
6005,"1:124403938",tf,
6006,"0:422546189",tf,
6007,"1:104876482",tf,
6008,"0:69280841",tf,
6009,"1:104984591",tf,
6010,"0:159349877",tf,
6011,"0:26494854",tf,
6012,"1:236017538",tf,
6013,"0:541546975",tf,
6014,"0:66778744",tf,
6015,"1:196169679",tf,
6016,"0:541017733",tf,
6017,"1:246350968",tf,
6018,"0:209158127",tf,
6019,"0:172746902",tf,
6020,"0:534871384",tf,
6021,"0:468158054",tf,
6022,"1:454634609",tf,
6023,"0:119542193",tf,
6024,"0:542939850",tf,
6025,"0:504779799",tf,
6026,"0:499558672",tf,
6027,"1:200336431",tf,
6028,"0:217226955",tf,
6029,"0:156132394",tf,
6030,"0:534152624",tf,
6031,"0:231403449",tf,
6032,"1:525252171",tf,
6033,"1:91963567",tf,
6034,"0:104941529",tf,
6035,"0:142314781",tf,
6036,"1:41718700",tf,
6037,"0:77584144",tf,
6038,"1:201286809",tf,
6039,"1:55105418",tf,
6040,"1:242251132",tf,
6041,"0:169736777",tf,
6042,"1:68379035",tf,
6043,"1:56138369",tf,
6044,"1:427687870",tf,
6045,"1:20605036",tf,
6046,"1:160935584",tf,
6047,"1:107573840",tf,
6048,"1:38692130",tf,
6049,"0:534498234",tf,
6050,"0:136410138",tf,
6051,"1:49263573",tf,
6052,"0:60465598",tf,
6053,"1:17638470",tf,
6054,"0:148930983",tf,
6055,"1:22701984",tf,
6056,"0:59949750",tf,
6057,"0:185337754",tf,
6058,"1:52886538",tf,
6059,"1:47510381",tf,
6060,"1:18834654",tf,
6061,"1:42078126",tf,
6062,"1:15876533",tf,
6063,"0:100417524",tf,
6064,"0:85549307",tf,
6065,"1:543548266",tf,
6066,"1:45919417",tf,
6067,"0:201201795",tf,
6068,"1:226053519",tf,
6069,"1:225532223",tf,
6070,"0:50097198",tf,
6071,"1:529054591",tf,
6072,"1:48859846",tf,
6073,"1:116161813",tf,
6074,"0:137061250",tf,
6075,"0:121313573",tf,
6076,"1:171902141",tf,
6077,"0:187807172",tf,
6078,"0:238461768",tf,
6079,"1:79959531",tf,
6080,"1:503761831",tf,
6081,"1:479887144",tf,
6082,"0:74144038",tf,
6083,"0:533077983",tf,
6084,"0:51860729",tf,
6085,"0:543759424",tf,
6086,"1:129154007",tf,
6087,"0:465402600",tf,
6088,"1:436560929",tf,
6089,"0:201862247",tf,
6090,"1:204154739",tf,
6091,"1:450758267",tf,
6092,"0:127341140",tf,
6093,"1:90084637",tf,
6094,"1:172167445",tf,
6095,"1:459393087",tf,
6096,"0:447468632",tf,
6097,"0:542050718",tf,
6098,"0:209954145",tf,
6099,"1:424964469",tf,
6100,"1:55992572",tf,
6101,"0:35573976",tf,
6102,"1:76111817",tf,
6103,"0:60469370",tf,
6104,"1:61260957",tf,
6105,"0:179705074",tf,
6106,"1:427787923",tf,
6107,"1:229783926",tf,
6108,"1:542556978",tf,
6109,"1:543809910",tf,
6110,"0:527244470",tf,
6111,"1:424468400",tf,
6112,"1:229856443",tf,
6113,"1:542572839",tf,
6114,"1:539326535",tf,
6115,"1:174977216",tf,
6116,"0:439557893",tf,
6117,"1:540190402",tf,
6118,"0:531129222",tf,
6119,"1:525897003",tf,
6120,"1:19259716",tf,
6121,"1:505717580",tf,
6122,"1:512308712",tf,
6123,"1:155428023",tf,
6124,"0:536371052",tf,
6125,"0:185038225",tf,
6126,"1:200358805",tf,
6127,"0:238642085",tf,
6128,"1:544200151",tf,
6129,"1:207767427",tf,
6130,"1:191132502",tf,
6131,"0:542085573",tf,
6132,"0:515283209",tf,
6133,"1:539152185",tf,
6134,"0:209089270",tf,
6135,"1:151272175",tf,
6136,"1:196905546",tf,
6137,"0:188535965",tf,
6138,"0:48709811",tf,
6139,"1:4391657",tf,
6140,"0:509976194",tf,
6141,"0:439994118",tf,
6142,"0:455557954",tf,
6143,"0:245815377",tf,
6144,"0:63268278",tf,
6145,"1:91682763",tf,
6146,"0:118960689",tf,
6147,"1:156173403",tf,
6148,"0:87240404",tf,
6149,"0:223414696",tf,
6150,"0:116041745",tf,
6151,"0:507899550",tf,
6152,"1:121322134",tf,
6153,"1:445028397",tf,
6154,"0:49831282",tf,
6155,"0:47810671",tf,
6156,"1:534174430",tf,
6157,"1:103933146",tf,
6158,"1:179003009",tf,
6159,"0:419344437",tf,
6160,"1:511493021",tf,
6161,"0:538199714",tf,
6162,"1:94850331",tf,
6163,"1:432323382",tf,
6164,"0:453951074",tf,
6165,"1:536940629",tf,
6166,"0:453730605",tf,
6167,"1:450344524",tf,
6168,"0:85348995",tf,
6169,"1:78874696",tf,
6170,"1:81978170",tf,
6171,"1:79344273",tf,
6172,"0:123917552",tf,
6173,"1:75435698",tf,
6174,"1:19498649",tf,
6175,"0:30972091",tf,
6176,"1:73922930",tf,
6177,"1:18464298",tf,
6178,"0:103238",tf,
6179,"0:31826551",tf,
6180,"1:182410240",tf,
6181,"1:455250806",tf,
6182,"1:88277555",tf,
6183,"1:543122877",tf,
6184,"1:448115447",tf,
6185,"1:181447440",tf,
6186,"1:129058459",tf,
6187,"0:23884073",tf,
6188,"0:78875246",tf,
6189,"1:457490032",tf,
6190,"1:518300726",tf,
6191,"1:506862395",tf,
6192,"1:45203261",tf,
6193,"1:68797984",tf,
6194,"0:192337310",tf,
6195,"0:46915174",tf,
6196,"0:419756911",tf,
6197,"1:99833657",tf,
6198,"0:418121974",tf,
6199,"0:120927572",tf,
6200,"1:454772837",tf,
6201,"1:233482831",tf,
6202,"0:540789764",tf,
6203,"1:198253093",tf,
6204,"0:206270090",tf,
6205,"1:117061446",tf,
6206,"0:539906729",tf,
6207,"1:161576666",tf,
6208,"1:228989327",tf,
6209,"1:122631052",tf,
6210,"1:224177012",tf,
6211,"0:514609844",tf,
6212,"0:27003310",tf,
6213,"1:88088136",tf,
6214,"1:93200255",tf,
6215,"0:138353449",tf,
6216,"0:49443160",tf,
6217,"0:449527050",tf,
6218,"0:53225024",tf,
6219,"0:450567956",tf,
6220,"0:65236650",tf,
6221,"1:306091923",tf,
6222,"1:433627564",tf,
6223,"1:68736241",tf,
6224,"0:82567930",tf,
6225,"0:134743274",tf,
6226,"0:142867589",tf,
6227,"0:32595948",tf,
6228,"1:103116365",tf,
6229,"0:511159371",tf,
6230,"1:511672623",tf,
6231,"1:94683059",tf,
6232,"1:111075574",tf,
6233,BOT:0adbdc61fd8e57b14f81280676337e59,tf,
6234,"1:74541406",tf,
6235,"1:101284407",tf,
6236,"1:159778864",tf,
6237,"0:102135467",tf,
6238,"1:111849056",tf,
6239,"0:204903562",tf,
6240,"0:419523197",tf,
6241,"1:61581953",tf,
6242,"0:139287700",tf,
6243,"1:465440731",tf,
6244,"0:37525500",tf,
6245,"1:245453752",tf,
6246,"0:136061416",tf,
6247,"0:174268014",tf,
6248,"0:209712367",tf,
6249,"1:544615474",tf,
6250,"0:132091306",tf,
6251,"1:231145049",tf,
6252,"0:434147718",tf,
6253,"0:54058983",tf,
6254,"0:91064894",tf,
6255,"1:152529543",tf,
6256,"0:57836508",tf,
6257,"0:172631276",tf,
6258,"0:505418933",tf,
6259,"1:86547534",tf,
6260,"0:23138250",tf,
6261,"0:417700347",tf,
6262,"0:60607107",tf,
6263,"0:18232558",tf,
6264,"0:529966865",tf,
6265,"0:45926175",tf,
6266,"0:223848085",tf,
6267,"1:501306200",tf,
6268,"0:224466177",tf,
6269,"1:107784168",tf,
6270,"0:432195428",tf,
6271,"1:419587618",tf,
6272,"1:27933941",tf,
6273,"0:90213783",tf,
6274,"0:163243833",tf,
6275,"1:458399894",tf,
6276,"1:86662147",tf,
6277,"1:123061561",tf,
6278,"0:150620376",tf,
6279,"0:424063453",tf,
6280,"0:56600361",tf,
6281,"0:239828002",tf,
6282,"0:144784948",tf,
6283,"0:93615177",tf,
6284,"0:164605224",tf,
6285,"0:437096397",tf,
6286,"0:246821783",tf,
6287,"1:179878026",tf,
6288,"0:211906342",tf,
6289,"0:86968534",tf,
6290,"1:431916973",tf,
6291,"1:73023917",tf,
6292,"1:476928362",tf,
6293,"0:379742",tf,
6294,"0:538188708",tf,
6295,"1:183890598",tf,
6296,"1:200390180",tf,
6297,"0:162499161",tf,
6298,"0:521427831",tf,
6299,"1:63123699",tf,
6300,"0:453048735",tf,
6301,"1:165337247",tf,
6302,"1:237852995",tf,
6303,"0:91554536",tf,
6304,"1:117594964",tf,
6305,"0:460987083",tf,
6306,"0:541835408",tf,
6307,"1:49138326",tf,
6308,"1:121091512",tf,
6309,"0:182655977",tf,
6310,"1:106425571",tf,
6311,"0:168538681",tf,
6312,"1:237049337",tf,
6313,"0:449940207",tf,
6314,"0:467655621",tf,
6315,"1:93115707",tf,
6316,"0:452768167",tf,
6317,"0:131596556",tf,
6318,"0:536865552",tf,
6319,"0:419330352",tf,
6320,"0:512701796",tf,
6321,"1:440326561",tf,
6322,"0:102505615",tf,
6323,"1:456786524",tf,
6324,"1:30807797",tf,
6325,"0:196940732",tf,
6326,"1:148927815",tf,
6327,"1:196603721",tf,
6328,"0:53676997",tf,
6329,"1:444024488",tf,
6330,"0:100976772",tf,
6331,"0:35407244",tf,
6332,"0:163995561",tf,
6333,"0:40122422",tf,
6334,"1:508289327",tf,
6335,"0:70262428",tf,
6336,"0:518113393",tf,
6337,"1:521992166",tf,
6338,"1:483873562",tf,
6339,"0:462672220",tf,
6340,"0:158428333",tf,
6341,"0:143684297",tf,
6342,"0:145543345",tf,
6343,"1:42044275",tf,
6344,"0:439857378",tf,
6345,"1:128915245",tf,
6346,"1:444770127",tf,
6347,"0:223076521",tf,
6348,"0:446218125",tf,
6349,"1:173510278",tf,
6350,"1:200502462",tf,
6351,"0:75232028",tf,
6352,"0:177834039",tf,
6353,"1:102950958",tf,
6354,"0:440288704",tf,
6355,"1:530652646",tf,
6356,"1:42663568",tf,
6357,"0:213553523",tf,
6358,"0:200751456",tf,
6359,"1:206287355",tf,
6360,"0:32926376",tf,
6361,"0:478416777",tf,
6362,"0:209021792",tf,
6363,"0:83500634",tf,
6364,"1:502040039",tf,
6365,"1:240779438",tf,
6366,"1:200323347",tf,
6367,"1:514143875",tf,
6368,"0:214932300",tf,
6369,"0:91796740",tf,
6370,"1:224175839",tf,
6371,"0:455997942",tf,
6372,"0:221317736",tf,
6373,"0:77872624",tf,
6374,"0:39869013",tf,
6375,"0:56419081",tf,
6376,"0:41757058",tf,
6377,"0:70335277",tf,
6378,"1:154280345",tf,
6379,"1:178631852",tf,
6380,"0:87178477",tf,
6381,"1:105825284",tf,
6382,"0:41597532",tf,
6383,"1:151337987",tf,
6384,"1:122448634",tf,
6385,"1:200110371",tf,
6386,"0:14353046",tf,
6387,"0:472197331",tf,
6388,"1:40706039",tf,
6389,"0:484311050",tf,
6390,"0:455826777",tf,
6391,"1:233257420",tf,
6392,"1:173655853",tf,
6393,"1:505602777",tf,
6394,"1:65778186",tf,
6395,"1:186542045",tf,
6396,"1:82448597",tf,
6397,"0:46687435",tf,
6398,"1:37517427",tf,
6399,"0:132314330",tf,
6400,"0:437761603",tf,
6401,"1:82089786",tf,
6402,"1:449274765",tf,
6403,"1:207400343",tf,
6404,"0:209881092",tf,
6405,"1:150811499",tf,
6406,"1:89818345",tf,
6407,"1:221264424",tf,
6408,"0:199067473",tf,
6409,"1:85021880",tf,
6410,"0:97834242",tf,
6411,"0:54201145",tf,
6412,"0:188865573",tf,
6413,"0:147770482",tf,
6414,"1:121715530",tf,
6415,"1:485172771",tf,
6416,"1:92171075",tf,
6417,"1:62533917",tf,
6418,"0:209895060",tf,
6419,"0:131544424",tf,
6420,"1:527005327",tf,
6421,"0:456405987",tf,
6422,"1:50601991",tf,
6423,"1:96047326",tf,
6424,"1:245426376",tf,
6425,"0:229699150",tf,
6426,"1:173633007",tf,
6427,"0:437830666",tf,
6428,"0:478786969",tf,
6429,"1:207093902",tf,
6430,"0:201200428",tf,
6431,"1:123380555",tf,
6432,"1:51432850",tf,
6433,"0:118877165",tf,
6434,"0:177982988",tf,
6435,"0:238213886",tf,
6436,"0:143487235",tf,
6437,"0:134565740",tf,
6438,"0:133929748",tf,
6439,"1:40450330",tf,
6440,"1:106006773",tf,
6441,"1:159577843",tf,
6442,"1:216747419",tf,
6443,"1:86820058",tf,
6444,"0:51541418",tf,
6445,"0:98862776",tf,
6446,"1:532867484",tf,
6447,"0:71481007",tf,
6448,"0:193277095",tf,
6449,"0:98111983",tf,
6450,"0:80602706",tf,
6451,"0:47408359",tf,
6452,"1:162278767",tf,
6453,"1:441011092",tf,
6454,"1:42723695",tf,
6455,"0:141317238",tf,
6456,"0:48845982",tf,
6457,"0:40269075",tf,
6458,"0:20489120",tf,
6459,"0:205188563",tf,
6460,"0:91938482",tf,
6461,"0:227453459",tf,
6462,"1:80821545",tf,
6463,"0:118431401",tf,
6464,"1:239798775",tf,
6465,"1:519866041",tf,
6466,"0:153601908",tf,
6467,"1:127808249",tf,
6468,"1:52832662",tf,
6469,"0:140039621",tf,
6470,"1:121985787",tf,
6471,"0:512747319",tf,
6472,"1:205348025",tf,
6473,"0:502830366",tf,
6474,"1:197162301",tf,
6475,"0:87900273",tf,
6476,"0:419896494",tf,
6477,"0:504070779",tf,
6478,"1:120804815",tf,
6479,"1:34615231",tf,
6480,"0:509565451",tf,
6481,"1:88680405",tf,
6482,"1:232993223",tf,
6483,"1:115795505",tf,
6484,"0:22814545",tf,
6485,"0:121521855",tf,
6486,"0:51057584",tf,
6487,"0:101372493",tf,
6488,"0:161861346",tf,
6489,"0:171111000",tf,
6490,"1:27662207",tf,
6491,"0:434187529",tf,
6492,"0:37510366",tf,
6493,"1:67163904",tf,
6494,"0:456919840",tf,
6495,"0:62283156",tf,
6496,"0:155745676",tf,
6497,"0:47607792",tf,
6498,"0:40478003",tf,
6499,"1:237044206",tf,
6500,"0:41626772",tf,
6501,"0:236588854",tf,
6502,"1:491065865",tf,
6503,"1:40991361",tf,
6504,"1:495612233",tf,
6505,"0:54125965",tf,
6506,"0:63696573",tf,
6507,"0:126672856",tf,
6508,"0:56749178",tf,
6509,"0:442483131",tf,
6510,"1:38341502",tf,
6511,"1:231627636",tf,
6512,"1:56268566",tf,
6513,"1:52450108",tf,
6514,"0:49405171",tf,
6515,"0:196929946",tf,
6516,"1:95570708",tf,
6517,"1:98163126",tf,
6518,"1:160838921",tf,
6519,"1:462778573",tf,
6520,"0:68767807",tf,
6521,"0:211647657",tf,
6522,"0:70739276",tf,
6523,"0:54159115",tf,
6524,"0:132312676",tf,
6525,"0:83488881",tf,
6526,"0:505662720",tf,
6527,"1:15887201",tf,
6528,"1:123435355",tf,
6529,"1:158460564",tf,
6530,"0:96401805",tf,
6531,"1:50112861",tf,
