"playerId","ribbonId","game"
72861,688,tf
71017,688,tf
70988,688,tf
70739,688,tf
70657,688,tf
56857,688,tf
49173,688,tf
44766,688,tf
27950,688,tf
25413,688,tf
11529,688,tf
10345,688,tf
9844,688,tf
9434,688,tf
3288,688,tf
562,688,tf
474,688,tf
256,688,tf
223,688,tf
201,688,tf
2,688,tf
256,687,tf
223,687,tf
201,687,tf
44766,686,tf
256,686,tf
223,686,tf
201,686,tf
2,686,tf
80063,685,tf
78482,685,tf
78412,685,tf
74104,685,tf
71017,685,tf
70988,685,tf
70739,685,tf
67668,685,tf
56857,685,tf
44766,685,tf
25413,685,tf
12279,685,tf
9434,685,tf
3288,685,tf
256,685,tf
223,685,tf
201,685,tf
2,685,tf
11529,683,tf
225,683,tf
223,683,tf
74104,682,tf
71017,682,tf
70988,682,tf
70739,682,tf
67668,682,tf
56857,682,tf
11529,682,tf
9434,682,tf
3288,682,tf
562,682,tf
256,682,tf
225,682,tf
223,682,tf
2,682,tf
74104,680,tf
70739,680,tf
56857,680,tf
256,680,tf
223,680,tf
81665,679,tf
78482,679,tf
74104,679,tf
71017,679,tf
70988,679,tf
70739,679,tf
70657,679,tf
67668,679,tf
56857,679,tf
11529,679,tf
9434,679,tf
562,679,tf
256,679,tf
225,679,tf
223,679,tf
2,679,tf
10345,678,tf
225,678,tf
223,678,tf
2,678,tf
10345,677,tf
9434,677,tf
225,677,tf
223,677,tf
2,677,tf
83202,676,tf
81665,676,tf
78482,676,tf
72861,676,tf
71017,676,tf
70988,676,tf
70739,676,tf
70657,676,tf
65338,676,tf
59359,676,tf
56857,676,tf
52846,676,tf
49173,676,tf
44766,676,tf
27950,676,tf
25413,676,tf
10345,676,tf
9844,676,tf
9434,676,tf
8647,676,tf
3288,676,tf
225,676,tf
223,676,tf
201,676,tf
198,676,tf
2,676,tf
3288,675,tf
2,675,tf
3288,674,tf
2,674,tf
70739,673,tf
70657,673,tf
27950,673,tf
9434,673,tf
3288,673,tf
223,673,tf
201,673,tf
2,673,tf
71017,671,tf
27950,671,tf
2,671,tf
78412,670,tf
74104,670,tf
71017,670,tf
70988,670,tf
70657,670,tf
56857,670,tf
49173,670,tf
44766,670,tf
27950,670,tf
25413,670,tf
11529,670,tf
10345,670,tf
9434,670,tf
3288,670,tf
225,670,tf
223,670,tf
198,670,tf
2,670,tf
70657,667,tf
11529,667,tf
10345,667,tf
225,667,tf
201,667,tf
223,666,tf
223,665,tf
70988,664,tf
67668,664,tf
225,664,tf
223,664,tf
2,664,tf
74104,663,tf
223,663,tf
74104,662,tf
71017,662,tf
70988,662,tf
56857,662,tf
256,662,tf
223,662,tf
80063,661,tf
78412,661,tf
74104,661,tf
71017,661,tf
70988,661,tf
70739,661,tf
70657,661,tf
67668,661,tf
56857,661,tf
52846,661,tf
44766,661,tf
9844,661,tf
256,661,tf
225,661,tf
223,661,tf
2,661,tf
71017,660,tf
256,660,tf
223,660,tf
2,660,tf
71017,659,tf
11529,659,tf
9434,659,tf
256,659,tf
223,659,tf
2,659,tf
83202,658,tf
81665,658,tf
74104,658,tf
71017,658,tf
70988,658,tf
70739,658,tf
67668,658,tf
56857,658,tf
49173,658,tf
27950,658,tf
25413,658,tf
11529,658,tf
9434,658,tf
3288,658,tf
562,658,tf
256,658,tf
225,658,tf
223,658,tf
201,658,tf
2,658,tf
27950,657,tf
11529,657,tf
3288,657,tf
201,657,tf
2,657,tf
71017,656,tf
27950,656,tf
11529,656,tf
3288,656,tf
201,656,tf
2,656,tf
81665,655,tf
78482,655,tf
78412,655,tf
71017,655,tf
67668,655,tf
56857,655,tf
27950,655,tf
11529,655,tf
10345,655,tf
9434,655,tf
8647,655,tf
3288,655,tf
562,655,tf
201,655,tf
2,655,tf
223,654,tf
2,654,tf
70988,653,tf
52846,653,tf
44766,653,tf
9434,653,tf
223,653,tf
2,653,tf
83202,652,tf
78412,652,tf
74104,652,tf
71017,652,tf
70988,652,tf
70739,652,tf
70657,652,tf
67668,652,tf
56857,652,tf
52846,652,tf
49173,652,tf
44766,652,tf
11529,652,tf
10345,652,tf
9434,652,tf
3288,652,tf
256,652,tf
223,652,tf
201,652,tf
198,652,tf
2,652,tf
52846,651,tf
3288,651,tf
223,651,tf
2,651,tf
70988,650,tf
52846,650,tf
44766,650,tf
10345,650,tf
3288,650,tf
223,650,tf
201,650,tf
2,650,tf
78482,649,tf
78412,649,tf
72861,649,tf
71017,649,tf
70988,649,tf
70739,649,tf
56857,649,tf
52846,649,tf
44766,649,tf
27950,649,tf
25413,649,tf
12279,649,tf
10345,649,tf
9844,649,tf
9434,649,tf
3288,649,tf
256,649,tf
223,649,tf
201,649,tf
2,649,tf
70988,648,tf
70739,648,tf
3288,648,tf
71017,647,tf
70988,647,tf
70739,647,tf
3288,647,tf
84167,646,tf
83202,646,tf
78412,646,tf
74104,646,tf
72861,646,tf
71017,646,tf
70988,646,tf
70739,646,tf
70657,646,tf
25413,646,tf
11529,646,tf
9844,646,tf
9434,646,tf
3288,646,tf
474,646,tf
256,646,tf
223,646,tf
2,646,tf
56857,645,tf
25413,645,tf
9434,645,tf
2,645,tf
56857,644,tf
25413,644,tf
9434,644,tf
223,644,tf
2,644,tf
81665,643,tf
71017,643,tf
70988,643,tf
70739,643,tf
56857,643,tf
49173,643,tf
44766,643,tf
25413,643,tf
9844,643,tf
9434,643,tf
3288,643,tf
562,643,tf
223,643,tf
201,643,tf
2,643,tf
2,642,tf
70988,641,tf
70739,641,tf
56857,641,tf
11529,641,tf
3288,641,tf
2,641,tf
84167,640,tf
81665,640,tf
78412,640,tf
74104,640,tf
71017,640,tf
70988,640,tf
70739,640,tf
70657,640,tf
67668,640,tf
56857,640,tf
44766,640,tf
25413,640,tf
11529,640,tf
9434,640,tf
3288,640,tf
256,640,tf
198,640,tf
2,640,tf
49173,639,tf
49173,638,tf
9434,638,tf
474,638,tf
2,638,tf
80063,637,tf
78412,637,tf
71017,637,tf
70988,637,tf
70739,637,tf
70657,637,tf
67668,637,tf
49173,637,tf
27950,637,tf
12279,637,tf
9434,637,tf
8647,637,tf
474,637,tf
256,637,tf
225,637,tf
201,637,tf
2,637,tf
70988,636,tf
49173,636,tf
223,636,tf
70988,635,tf
52846,635,tf
49173,635,tf
474,635,tf
225,635,tf
223,635,tf
201,635,tf
83202,634,tf
81665,634,tf
71017,634,tf
70988,634,tf
70739,634,tf
56857,634,tf
52846,634,tf
49173,634,tf
44766,634,tf
25413,634,tf
12279,634,tf
11529,634,tf
9434,634,tf
3288,634,tf
474,634,tf
256,634,tf
225,634,tf
223,634,tf
201,634,tf
2,634,tf
198,633,tf
198,632,tf
74104,631,tf
70739,631,tf
52846,631,tf
10345,631,tf
3288,631,tf
562,631,tf
256,631,tf
225,631,tf
201,631,tf
198,631,tf
2,631,tf
3288,630,tf
223,630,tf
2,630,tf
70988,629,tf
9434,629,tf
3288,629,tf
223,629,tf
2,629,tf
78482,628,tf
78412,628,tf
71017,628,tf
70988,628,tf
70657,628,tf
67668,628,tf
56857,628,tf
52846,628,tf
27950,628,tf
25413,628,tf
12279,628,tf
11529,628,tf
9434,628,tf
3288,628,tf
562,628,tf
225,628,tf
223,628,tf
201,628,tf
2,628,tf
70739,627,tf
223,627,tf
198,627,tf
2,627,tf
70739,626,tf
44766,626,tf
9434,626,tf
223,626,tf
198,626,tf
2,626,tf
83202,625,tf
81665,625,tf
78482,625,tf
78412,625,tf
71017,625,tf
70988,625,tf
70739,625,tf
70657,625,tf
67668,625,tf
56857,625,tf
44766,625,tf
27950,625,tf
25413,625,tf
12279,625,tf
10345,625,tf
9434,625,tf
3288,625,tf
223,625,tf
201,625,tf
198,625,tf
2,625,tf
223,624,tf
223,623,tf
2,623,tf
81665,622,tf
78482,622,tf
71017,622,tf
70739,622,tf
49173,622,tf
9844,622,tf
3288,622,tf
562,622,tf
223,622,tf
2,622,tf
225,621,tf
71017,620,tf
10345,620,tf
9434,620,tf
225,620,tf
2,620,tf
78412,619,tf
71017,619,tf
70988,619,tf
52846,619,tf
49173,619,tf
27950,619,tf
10345,619,tf
9434,619,tf
3288,619,tf
256,619,tf
225,619,tf
223,619,tf
201,619,tf
2,619,tf
70739,618,tf
44766,618,tf
10345,618,tf
256,618,tf
2,618,tf
81665,617,tf
70739,617,tf
49173,617,tf
44766,617,tf
25413,617,tf
10345,617,tf
9434,617,tf
256,617,tf
198,617,tf
2,617,tf
81665,616,tf
78482,616,tf
70988,616,tf
70739,616,tf
70657,616,tf
67668,616,tf
56857,616,tf
49173,616,tf
44766,616,tf
27950,616,tf
25413,616,tf
10345,616,tf
9844,616,tf
9434,616,tf
256,616,tf
225,616,tf
198,616,tf
2,616,tf
2,614,tf
74104,613,tf
71017,613,tf
70739,613,tf
67668,613,tf
44766,613,tf
10345,613,tf
9844,613,tf
256,613,tf
223,613,tf
201,613,tf
198,613,tf
2,613,tf
256,612,tf
223,612,tf
2,612,tf
71017,611,tf
70739,611,tf
25413,611,tf
256,611,tf
225,611,tf
223,611,tf
2,611,tf
84167,610,tf
78482,610,tf
78412,610,tf
74104,610,tf
71017,610,tf
70988,610,tf
70739,610,tf
67668,610,tf
56857,610,tf
52846,610,tf
49173,610,tf
44766,610,tf
25413,610,tf
24304,610,tf
12279,610,tf
11529,610,tf
10345,610,tf
9844,610,tf
9434,610,tf
3288,610,tf
256,610,tf
225,610,tf
223,610,tf
201,610,tf
2,610,tf
70739,607,tf
223,607,tf
256,606,tf
256,605,tf
225,605,tf
70739,604,tf
70657,604,tf
49173,604,tf
44766,604,tf
11529,604,tf
9434,604,tf
256,604,tf
225,604,tf
198,604,tf
2,604,tf
9434,603,tf
2,603,tf
56857,602,tf
25413,602,tf
9844,602,tf
9434,602,tf
256,602,tf
223,602,tf
201,602,tf
2,602,tf
78482,601,tf
78412,601,tf
72861,601,tf
71017,601,tf
70988,601,tf
70739,601,tf
70657,601,tf
59359,601,tf
56857,601,tf
49173,601,tf
25413,601,tf
9844,601,tf
9434,601,tf
3288,601,tf
256,601,tf
225,601,tf
223,601,tf
201,601,tf
2,601,tf
56857,599,tf
78482,598,tf
74104,598,tf
70988,598,tf
70739,598,tf
56857,598,tf
44766,598,tf
12279,598,tf
3288,598,tf
223,598,tf
201,598,tf
2,598,tf
2,596,tf
71017,595,tf
70988,595,tf
70657,595,tf
67668,595,tf
56857,595,tf
24304,595,tf
9434,595,tf
3288,595,tf
223,595,tf
2,595,tf
71017,592,tf
9434,592,tf
3288,591,tf
223,591,tf
2,591,tf
71017,590,tf
70657,590,tf
25413,590,tf
3288,590,tf
223,590,tf
2,590,tf
81665,589,tf
78482,589,tf
78412,589,tf
71017,589,tf
70988,589,tf
70739,589,tf
70657,589,tf
59359,589,tf
56857,589,tf
52846,589,tf
27950,589,tf
25413,589,tf
11529,589,tf
10345,589,tf
3288,589,tf
562,589,tf
256,589,tf
225,589,tf
223,589,tf
201,589,tf
2,589,tf
52846,588,tf
10345,588,tf
9434,588,tf
3288,588,tf
223,588,tf
201,588,tf
2,588,tf
70739,587,tf
56857,587,tf
52846,587,tf
49173,587,tf
10345,587,tf
9434,587,tf
3288,587,tf
223,587,tf
201,587,tf
2,587,tf
80063,586,tf
78482,586,tf
78412,586,tf
72861,586,tf
71017,586,tf
70988,586,tf
70739,586,tf
70657,586,tf
59359,586,tf
56857,586,tf
52846,586,tf
49173,586,tf
44766,586,tf
25413,586,tf
12279,586,tf
10345,586,tf
9844,586,tf
9434,586,tf
3288,586,tf
562,586,tf
474,586,tf
256,586,tf
225,586,tf
223,586,tf
201,586,tf
198,586,tf
2,586,tf
256,584,tf
71017,583,tf
70739,583,tf
27950,583,tf
256,583,tf
201,583,tf
2,583,tf
25413,582,tf
10345,582,tf
3288,582,tf
223,582,tf
2,582,tf
70657,581,tf
25413,581,tf
10345,581,tf
9434,581,tf
3288,581,tf
223,581,tf
201,581,tf
2,581,tf
83202,580,tf
81665,580,tf
73333,580,tf
71017,580,tf
70988,580,tf
70739,580,tf
70657,580,tf
56857,580,tf
52846,580,tf
27950,580,tf
25413,580,tf
12279,580,tf
10345,580,tf
9434,580,tf
3288,580,tf
562,580,tf
256,580,tf
225,580,tf
223,580,tf
201,580,tf
2,580,tf
10345,579,tf
9434,579,tf
3288,579,tf
256,579,tf
223,579,tf
2,579,tf
72861,578,tf
70988,578,tf
10345,578,tf
9844,578,tf
9434,578,tf
3288,578,tf
256,578,tf
223,578,tf
201,578,tf
2,578,tf
74104,577,tf
72861,577,tf
70988,577,tf
70739,577,tf
70657,577,tf
56857,577,tf
52846,577,tf
49173,577,tf
44766,577,tf
27950,577,tf
25413,577,tf
12279,577,tf
11529,577,tf
10345,577,tf
9844,577,tf
9434,577,tf
3288,577,tf
474,577,tf
256,577,tf
225,577,tf
223,577,tf
201,577,tf
198,577,tf
2,577,tf
10345,576,tf
3288,576,tf
225,576,tf
223,576,tf
2,576,tf
72861,575,tf
10345,575,tf
9434,575,tf
3288,575,tf
256,575,tf
225,575,tf
223,575,tf
2,575,tf
81665,574,tf
80063,574,tf
78482,574,tf
72861,574,tf
71017,574,tf
70988,574,tf
70657,574,tf
65338,574,tf
56857,574,tf
49173,574,tf
44766,574,tf
27950,574,tf
25413,574,tf
11529,574,tf
10345,574,tf
9844,574,tf
9434,574,tf
3288,574,tf
256,574,tf
225,574,tf
223,574,tf
201,574,tf
2,574,tf
3288,573,tf
256,573,tf
223,573,tf
201,573,tf
198,573,tf
2,573,tf
70988,572,tf
49173,572,tf
44766,572,tf
25413,572,tf
9434,572,tf
3288,572,tf
474,572,tf
256,572,tf
223,572,tf
201,572,tf
198,572,tf
2,572,tf
83202,571,tf
81665,571,tf
72861,571,tf
71017,571,tf
70988,571,tf
70739,571,tf
67668,571,tf
59359,571,tf
52846,571,tf
49173,571,tf
44766,571,tf
27950,571,tf
25413,571,tf
12279,571,tf
11529,571,tf
10345,571,tf
9844,571,tf
9434,571,tf
8647,571,tf
3288,571,tf
474,571,tf
256,571,tf
225,571,tf
223,571,tf
201,571,tf
198,571,tf
2,571,tf
25413,570,tf
3288,570,tf
256,570,tf
225,570,tf
223,570,tf
2,570,tf
52846,569,tf
44766,569,tf
25413,569,tf
10345,569,tf
9434,569,tf
3288,569,tf
256,569,tf
225,569,tf
223,569,tf
201,569,tf
198,569,tf
2,569,tf
78482,568,tf
74104,568,tf
72861,568,tf
71017,568,tf
70988,568,tf
70739,568,tf
70657,568,tf
56857,568,tf
52846,568,tf
49173,568,tf
44766,568,tf
25413,568,tf
12279,568,tf
11529,568,tf
10345,568,tf
9434,568,tf
3288,568,tf
474,568,tf
256,568,tf
225,568,tf
223,568,tf
201,568,tf
198,568,tf
2,568,tf
49173,567,tf
10345,567,tf
9434,567,tf
3288,567,tf
474,567,tf
256,567,tf
225,567,tf
223,567,tf
201,567,tf
2,567,tf
71017,566,tf
52846,566,tf
49173,566,tf
25413,566,tf
10345,566,tf
9434,566,tf
3288,566,tf
474,566,tf
256,566,tf
225,566,tf
223,566,tf
201,566,tf
198,566,tf
2,566,tf
84167,565,tf
78482,565,tf
74104,565,tf
72861,565,tf
71017,565,tf
70988,565,tf
70739,565,tf
70657,565,tf
67668,565,tf
59359,565,tf
56857,565,tf
52846,565,tf
49173,565,tf
44766,565,tf
27950,565,tf
25413,565,tf
12279,565,tf
10345,565,tf
9844,565,tf
9434,565,tf
8647,565,tf
3288,565,tf
474,565,tf
256,565,tf
225,565,tf
223,565,tf
201,565,tf
198,565,tf
2,565,tf
256,564,tf
225,564,tf
223,564,tf
70739,563,tf
44766,563,tf
25413,563,tf
9434,563,tf
256,563,tf
225,563,tf
223,563,tf
2,563,tf
81665,562,tf
78482,562,tf
70988,562,tf
70739,562,tf
70657,562,tf
67668,562,tf
56857,562,tf
44766,562,tf
27950,562,tf
25413,562,tf
9434,562,tf
3288,562,tf
474,562,tf
256,562,tf
225,562,tf
223,562,tf
2,562,tf
52846,561,tf
256,561,tf
223,561,tf
52846,560,tf
9434,560,tf
3288,560,tf
256,560,tf
225,560,tf
223,560,tf
2,560,tf
83202,559,tf
78412,559,tf
71017,559,tf
70739,559,tf
70657,559,tf
67668,559,tf
56857,559,tf
52846,559,tf
27950,559,tf
25413,559,tf
12279,559,tf
11529,559,tf
9434,559,tf
3288,559,tf
562,559,tf
256,559,tf
225,559,tf
223,559,tf
201,559,tf
2,559,tf
70739,558,tf
10345,558,tf
9434,558,tf
3288,558,tf
256,558,tf
225,558,tf
2,558,tf
70739,557,tf
52846,557,tf
25413,557,tf
11529,557,tf
10345,557,tf
9434,557,tf
3288,557,tf
256,557,tf
225,557,tf
2,557,tf
81665,556,tf
80063,556,tf
78482,556,tf
74104,556,tf
71017,556,tf
70988,556,tf
70739,556,tf
70657,556,tf
67668,556,tf
56857,556,tf
52846,556,tf
44766,556,tf
27950,556,tf
25413,556,tf
12279,556,tf
11529,556,tf
10345,556,tf
9844,556,tf
9434,556,tf
3288,556,tf
256,556,tf
225,556,tf
223,556,tf
201,556,tf
2,556,tf
256,554,tf
223,554,tf
72861,553,tf
71017,553,tf
70988,553,tf
70739,553,tf
70657,553,tf
67668,553,tf
56857,553,tf
49173,553,tf
27950,553,tf
9844,553,tf
9434,553,tf
3288,553,tf
2289,553,tf
256,553,tf
225,553,tf
223,553,tf
201,553,tf
198,553,tf
2,553,tf
10345,552,tf
9434,552,tf
256,552,tf
225,552,tf
223,552,tf
2,552,tf
78482,551,tf
70739,551,tf
52846,551,tf
49173,551,tf
44766,551,tf
25413,551,tf
10345,551,tf
9434,551,tf
3288,551,tf
256,551,tf
225,551,tf
223,551,tf
2,551,tf
78482,550,tf
74104,550,tf
71017,550,tf
70988,550,tf
70739,550,tf
70657,550,tf
59359,550,tf
56857,550,tf
52846,550,tf
49173,550,tf
44766,550,tf
27950,550,tf
25413,550,tf
10345,550,tf
9434,550,tf
8647,550,tf
3288,550,tf
474,550,tf
256,550,tf
225,550,tf
223,550,tf
201,550,tf
2,550,tf
9434,549,tf
2,549,tf
70739,548,tf
27950,548,tf
9434,548,tf
2,548,tf
83202,547,tf
78412,547,tf
70988,547,tf
70739,547,tf
70657,547,tf
67668,547,tf
59359,547,tf
56857,547,tf
27950,547,tf
25413,547,tf
24304,547,tf
12279,547,tf
11529,547,tf
10345,547,tf
9434,547,tf
223,547,tf
2,547,tf
256,545,tf
2,545,tf
81665,544,tf
74104,544,tf
71017,544,tf
70988,544,tf
70739,544,tf
70657,544,tf
56857,544,tf
27950,544,tf
25413,544,tf
12279,544,tf
9844,544,tf
9434,544,tf
3288,544,tf
256,544,tf
223,544,tf
2,544,tf
70988,541,tf
67668,541,tf
52846,541,tf
10345,541,tf
9844,541,tf
223,541,tf
201,541,tf
2,541,tf
223,540,tf
223,539,tf
70739,538,tf
56857,538,tf
9844,538,tf
223,538,tf
2,538,tf
70988,534,tf
9844,534,tf
9434,534,tf
223,534,tf
2,534,tf
70988,533,tf
70739,533,tf
25413,533,tf
9844,533,tf
9434,533,tf
3288,533,tf
256,533,tf
223,533,tf
201,533,tf
198,533,tf
2,533,tf
78482,532,tf
72861,532,tf
71017,532,tf
70988,532,tf
70739,532,tf
70657,532,tf
56857,532,tf
52846,532,tf
49173,532,tf
44766,532,tf
25413,532,tf
12279,532,tf
10345,532,tf
9844,532,tf
9434,532,tf
3288,532,tf
474,532,tf
256,532,tf
225,532,tf
223,532,tf
201,532,tf
198,532,tf
2,532,tf
223,530,tf
2,530,tf
72861,529,tf
70988,529,tf
52846,529,tf
49173,529,tf
27950,529,tf
12279,529,tf
9844,529,tf
9434,529,tf
3288,529,tf
474,529,tf
223,529,tf
201,529,tf
2,529,tf
25413,528,tf
9434,528,tf
223,528,tf
2,528,tf
70739,527,tf
25413,527,tf
9434,527,tf
223,527,tf
2,527,tf
81665,526,tf
78482,526,tf
78412,526,tf
74104,526,tf
72861,526,tf
70739,526,tf
70657,526,tf
67668,526,tf
59359,526,tf
52846,526,tf
49173,526,tf
44766,526,tf
27950,526,tf
25413,526,tf
12279,526,tf
11529,526,tf
10345,526,tf
9434,526,tf
3288,526,tf
474,526,tf
223,526,tf
201,526,tf
2,526,tf
83202,525,tf
81665,525,tf
78482,525,tf
78412,525,tf
71017,525,tf
70739,525,tf
70657,525,tf
67668,525,tf
52846,525,tf
49173,525,tf
44766,525,tf
27950,525,tf
25413,525,tf
12279,525,tf
11529,525,tf
10345,525,tf
9844,525,tf
9434,525,tf
3288,525,tf
474,525,tf
256,525,tf
225,525,tf
223,525,tf
201,525,tf
198,525,tf
2,525,tf
10345,524,tf
3288,524,tf
256,524,tf
225,524,tf
223,524,tf
2,524,tf
81665,523,tf
71017,523,tf
52846,523,tf
44766,523,tf
25413,523,tf
10345,523,tf
9434,523,tf
3288,523,tf
256,523,tf
225,523,tf
223,523,tf
201,523,tf
2,523,tf
70739,522,tf
10345,522,tf
225,522,tf
223,519,tf
78412,517,tf
56857,517,tf
52846,517,tf
49173,517,tf
24304,517,tf
11529,517,tf
10345,517,tf
8647,517,tf
256,517,tf
223,517,tf
198,517,tf
78412,514,tf
67668,514,tf
25413,514,tf
11529,514,tf
10345,514,tf
9434,514,tf
223,514,tf
2,514,tf
256,512,tf
223,512,tf
71017,510,tf
70739,510,tf
49173,510,tf
25413,510,tf
24304,510,tf
256,510,tf
223,510,tf
201,510,tf
81665,507,tf
78412,507,tf
71017,507,tf
70988,507,tf
70739,507,tf
70657,507,tf
67668,507,tf
56857,507,tf
53537,507,tf
44766,507,tf
27950,507,tf
9844,507,tf
9434,507,tf
3288,507,tf
256,507,tf
223,507,tf
2,507,tf
71017,506,tf
70739,506,tf
9844,506,tf
223,506,tf
2,506,tf
70739,505,tf
223,505,tf
70739,504,tf
52846,504,tf
49173,504,tf
25413,504,tf
12279,504,tf
10345,504,tf
256,504,tf
225,504,tf
223,504,tf
201,504,tf
2,504,tf
49173,503,tf
256,503,tf
225,503,tf
223,503,tf
78412,502,tf
74104,502,tf
71017,502,tf
70988,502,tf
70739,502,tf
70657,502,tf
59359,502,tf
56857,502,tf
52846,502,tf
49173,502,tf
44766,502,tf
25413,502,tf
12279,502,tf
11529,502,tf
10345,502,tf
9434,502,tf
3288,502,tf
2289,502,tf
562,502,tf
256,502,tf
225,502,tf
223,502,tf
201,502,tf
198,502,tf
2,502,tf
56857,501,tf
256,501,tf
223,501,tf
2,501,tf
81665,500,tf
78482,500,tf
70988,500,tf
70739,500,tf
70657,500,tf
67668,500,tf
56857,500,tf
44766,500,tf
27950,500,tf
25413,500,tf
12279,500,tf
9434,500,tf
256,500,tf
223,500,tf
201,500,tf
2,500,tf
56857,499,tf
25413,499,tf
256,499,tf
223,499,tf
2,499,tf
83202,498,tf
71017,498,tf
70988,498,tf
70739,498,tf
70657,498,tf
56857,498,tf
52846,498,tf
49173,498,tf
44766,498,tf
25413,498,tf
11529,498,tf
10345,498,tf
9434,498,tf
3288,498,tf
474,498,tf
256,498,tf
225,498,tf
223,498,tf
201,498,tf
198,498,tf
2,498,tf
10345,497,tf
9434,497,tf
3288,497,tf
474,497,tf
256,497,tf
225,497,tf
223,497,tf
201,497,tf
198,497,tf
2,497,tf
3288,496,tf
474,496,tf
256,496,tf
223,496,tf
2,496,tf
256,495,tf
223,495,tf
70988,493,tf
67668,493,tf
56857,493,tf
44766,493,tf
25413,493,tf
3288,493,tf
2289,493,tf
256,493,tf
225,493,tf
223,493,tf
198,493,tf
2,493,tf
70739,492,tf
49173,492,tf
25413,492,tf
9434,492,tf
3288,492,tf
223,492,tf
2,492,tf
3288,491,tf
223,491,tf
81665,490,tf
78412,490,tf
71697,490,tf
71017,490,tf
70988,490,tf
70739,490,tf
67668,490,tf
59359,490,tf
56857,490,tf
52846,490,tf
49173,490,tf
27950,490,tf
25413,490,tf
11529,490,tf
10345,490,tf
9844,490,tf
9434,490,tf
3288,490,tf
256,490,tf
225,490,tf
223,490,tf
201,490,tf
198,490,tf
2,490,tf
256,489,tf
223,489,tf
44766,488,tf
27950,488,tf
9434,488,tf
256,488,tf
223,488,tf
2,488,tf
256,487,tf
223,487,tf
2,487,tf
81665,483,tf
78482,483,tf
78412,483,tf
70988,483,tf
70739,483,tf
70657,483,tf
67668,483,tf
59359,483,tf
56857,483,tf
52846,483,tf
49173,483,tf
44766,483,tf
27950,483,tf
25413,483,tf
12279,483,tf
11529,483,tf
10345,483,tf
9844,483,tf
9434,483,tf
3288,483,tf
256,483,tf
225,483,tf
223,483,tf
201,483,tf
2,483,tf
56857,482,tf
49173,482,tf
25413,482,tf
9844,482,tf
9434,482,tf
3288,482,tf
223,482,tf
201,482,tf
2,482,tf
25413,481,tf
9434,481,tf
223,481,tf
2,481,tf
74104,480,tf
71017,480,tf
70988,480,tf
70739,480,tf
70657,480,tf
11529,480,tf
9434,480,tf
3288,480,tf
256,480,tf
223,480,tf
201,480,tf
2,480,tf
256,478,tf
223,478,tf
2,478,tf
9844,477,tf
9434,477,tf
3288,477,tf
256,477,tf
223,477,tf
2,477,tf
78412,476,tf
74104,476,tf
72861,476,tf
71017,476,tf
70988,476,tf
70739,476,tf
70657,476,tf
56857,476,tf
52846,476,tf
49173,476,tf
44766,476,tf
27950,476,tf
25413,476,tf
11529,476,tf
10345,476,tf
9844,476,tf
9434,476,tf
3288,476,tf
474,476,tf
256,476,tf
225,476,tf
223,476,tf
201,476,tf
198,476,tf
2,476,tf
70988,475,tf
56857,475,tf
10345,475,tf
9844,475,tf
9434,475,tf
3288,475,tf
256,475,tf
223,475,tf
2,475,tf
25413,474,tf
10345,474,tf
3288,474,tf
223,474,tf
2,474,tf
70739,473,tf
70657,473,tf
52846,473,tf
25413,473,tf
10345,473,tf
3288,473,tf
223,473,tf
2,473,tf
83202,472,tf
81665,472,tf
74104,472,tf
72861,472,tf
71017,472,tf
70988,472,tf
70739,472,tf
70657,472,tf
67668,472,tf
56857,472,tf
52846,472,tf
44766,472,tf
27950,472,tf
25413,472,tf
12279,472,tf
11529,472,tf
10345,472,tf
9844,472,tf
9434,472,tf
3288,472,tf
225,472,tf
223,472,tf
201,472,tf
2,472,tf
52846,465,tf
44766,465,tf
9434,465,tf
256,465,tf
223,465,tf
2,465,tf
52846,464,tf
44766,464,tf
27950,464,tf
25413,464,tf
9434,464,tf
3288,464,tf
256,464,tf
223,464,tf
201,464,tf
2,464,tf
81665,463,tf
78482,463,tf
78412,463,tf
74104,463,tf
71017,463,tf
70988,463,tf
70739,463,tf
70657,463,tf
67668,463,tf
66191,463,tf
59359,463,tf
56857,463,tf
52846,463,tf
44766,463,tf
27950,463,tf
25413,463,tf
10345,463,tf
9844,463,tf
9434,463,tf
3288,463,tf
474,463,tf
256,463,tf
225,463,tf
223,463,tf
201,463,tf
198,463,tf
2,463,tf
70739,462,tf
9434,462,tf
474,462,tf
223,462,tf
70739,461,tf
9434,461,tf
8647,461,tf
474,461,tf
225,461,tf
223,461,tf
2,461,tf
81665,460,tf
80063,460,tf
71017,460,tf
70988,460,tf
70739,460,tf
70657,460,tf
49173,460,tf
44766,460,tf
27950,460,tf
12279,460,tf
9844,460,tf
9434,460,tf
8647,460,tf
3288,460,tf
474,460,tf
256,460,tf
225,460,tf
223,460,tf
201,460,tf
2,460,tf
201,458,tf
70988,457,tf
52846,457,tf
44766,457,tf
10345,457,tf
9434,457,tf
474,457,tf
256,457,tf
223,457,tf
201,457,tf
198,457,tf
2,457,tf
10345,453,tf
3288,453,tf
223,453,tf
2,453,tf
72861,452,tf
10345,452,tf
9434,452,tf
3288,452,tf
225,452,tf
223,452,tf
2,452,tf
80063,451,tf
78482,451,tf
72861,451,tf
71017,451,tf
70988,451,tf
70657,451,tf
65338,451,tf
59359,451,tf
56857,451,tf
52846,451,tf
49173,451,tf
27950,451,tf
25413,451,tf
10345,451,tf
9844,451,tf
9434,451,tf
